mean_U,p_exposure,p_outcome,OR_exposure_Uyes,ub_OR_exposure_Uyes,lb_OR_exposure_Uyes,OR_exposure_Uno,ub_OR_exposure_Uno,lb_OR_exposure_Uno,log_OR_exposure_Uyes,log_OR_exposure_Uno,covg_OR_exposure_Uyes,covg_OR_exposure_Uno
0.011905382831633131,0.2134,0.1122,0.9991459830742481,1.2307491107453066,0.8075772149381254,1.5537781610260528,1.8890247726326215,1.2729009505224718,-8.54381805964044e-4,0.44068948823271326,1,0
-0.01366189887596055,0.2194,0.1206,1.103064741508679,1.3454625269243998,0.9011050284705535,1.6603860526164977,2.001323242311731,1.3731124797817416,0.09809243438625641,0.5070501371473117,1,0
0.012116354251281394,0.2248,0.1188,0.9205829383217975,1.1294533803563545,0.7473507711463159,1.5214482728866292,1.8376261175365929,1.2552378887852593,-0.0827481809862525,0.4196626923314345,1,0
-0.0037545802247499213,0.2256,0.1232,1.0551601781568607,1.2853347689073538,0.8632136533222677,1.6093457916384841,1.935586065715687,1.3339445171881574,0.05369258304021544,0.4758277558204455,1,0
0.001103642162910259,0.2246,0.1124,0.9740779643978393,1.1971564949679654,0.7891512169629046,1.4362248871001644,1.7449485266291187,1.1773231825828223,-0.026263932960081417,0.3620180649802099,1,0
0.007187026955986403,0.22,0.1224,0.791863466778027,0.9737800412346846,0.6408507626779502,1.2481043706414423,1.5143838582552052,1.0239791331552288,-0.23336629246043372,0.22162589677208405,0,0
0.011744073097010053,0.2234,0.1128,1.0591470435118728,1.2995736918975442,0.8598596219113703,1.5741921513766548,1.90785088384982,1.2941971137190977,0.05746390826632074,0.45374222092840366,1,0
0.00842157880509726,0.2166,0.122,1.044826839504199,1.2772210022145067,0.8515014808860182,1.6466594711628704,1.9847256865547922,1.3617016849721606,0.04385116786264598,0.49874867278302654,1,0
-0.007911300052560317,0.2152,0.1184,0.997129296193051,1.2223763732822597,0.809812306194038,1.426021576126506,1.7298685332819215,1.170668014297554,-0.0028748321799062335,0.3548884524011355,1,0
0.024146078839158727,0.2198,0.1156,1.0464213669001576,1.2835863476889764,0.8496860091118704,1.5515103619996753,1.8790467753179103,1.2763452576295933,0.04537612095054735,0.43922888358182033,1,0
0.009086001230307828,0.2222,0.1146,0.9711837121341736,1.1927342816441455,0.7874670063032946,1.4881155861116941,1.8044779565953235,1.2224802983053706,-0.029239629684325696,0.3975106122325595,1,0
-0.008247719563283708,0.2154,0.1162,0.9829269367534813,1.2076227413379477,0.7967830530398158,1.5861142501135133,1.9210818348491487,1.3047247221778526,-0.017220488399499474,0.46128715725970143,1,0
0.003346166064687707,0.2202,0.1184,0.8462405257824045,1.0409250787459559,0.6847002614790063,1.29803435725968,1.5770572252749397,1.0635800539893059,-0.16695165034871623,0.26085108731501094,1,0
-0.014646355164119728,0.214,0.114,1.012674923857,1.2460973313519055,0.8194642938531451,1.5556021968845957,1.8885390801002706,1.2763458617314876,0.012595269379733522,0.44186273554106253,1,0
0.013463050009703732,0.2086,0.123,1.0764361473613555,1.3162852343254774,0.8769526704210008,1.673088150988552,2.0183955576698236,1.382146973609369,0.07365572102485361,0.5146711109863243,1,0
0.007329937964283987,0.2196,0.1156,1.117468556728198,1.367466980252237,0.9100002814529764,1.7756961791623251,2.143687935582431,1.4663809951803746,0.11106590995375461,0.5741925596443034,1,0
-0.011408497170818217,0.2132,0.1138,1.0975920355923303,1.3464581315243258,0.8911893152142663,1.648284614894925,1.9986408455105489,1.3543790303755827,0.0931187217608344,0.49973511978873686,1,0
-0.026777775343710352,0.222,0.1174,1.1020131312939578,1.346084676543309,0.8989969485546092,1.6719179893919847,2.017786643336024,1.3808940248541488,0.09713862653446416,0.5139714640528407,1,0
-0.003746492597344973,0.2268,0.107,0.854460316817258,1.0581317636613337,0.6866352530329546,1.3782863223258368,1.682403516194637,1.1241114902660032,-0.1572852177421366,0.32084093208622433,1,0
0.0012709797008037158,0.2292,0.1164,0.9694266710152138,1.18750482666289,0.7885070738444657,1.585135773301854,1.9137637747338727,1.308626004319839,-0.031050443039066563,0.46067006504969904,1,0
-0.016628346722650202,0.2218,0.1142,1.013437069681627,1.2445215518269443,0.821992218059942,1.622130399934262,1.9633019108239125,1.3356085357363017,0.01334759290676932,0.4837403469958241,1,0
-0.005565156404948293,0.2184,0.1192,0.8615892409233693,1.0596333428469085,0.6972209333215393,1.2874316189749957,1.5644982450890719,1.054600453567339,-0.14897664053992027,0.2526492406695583,1,0
0.009886060131122866,0.2294,0.1204,1.045513467896926,1.2746868792749873,0.8544662355870295,1.5558234840411442,1.874363314021665,1.2872387848298672,0.04450812157969472,0.4420049771882137,1,0
-0.031222883100774704,0.2158,0.1072,1.083164995101548,1.3360342135378973,0.8743595272965534,1.6079657501273728,1.9590036510778621,1.3146040817714053,0.07988730646236111,0.47496987085790154,1,0
-0.012018753774798862,0.2324,0.121,0.9748872755080914,1.1894309589966754,0.7961836668344204,1.5270098914678643,1.8386364981475412,1.2641140146733825,-0.025433429531699383,0.42331150392858924,1,0
0.03667601613527066,0.2162,0.1232,1.0065891477200597,1.2294968582180805,0.8209412190739057,1.5666145805293077,1.8893771692659698,1.2944747390684248,0.006567534177487344,0.4489169730245724,1,0
0.0081755765987909,0.214,0.1224,1.0405238183525591,1.2710923139833756,0.848536556656991,1.592501059266898,1.9217308543773202,1.3150702654446713,0.039724257846215486,0.46530577362370773,1,0
-0.008713798389736774,0.2254,0.1112,1.1123704657762163,1.3628453420862887,0.9046517041994305,1.6848077415003657,2.0399199108378077,1.3869521250992045,0.1064932930218138,0.5216514572946419,1,0
-0.004596481128071877,0.2162,0.1138,0.9365771578838588,1.1535076321547169,0.756991464857153,1.4463261170205226,1.7587879226305485,1.1843389692762856,-0.0655233708667832,0.36902662875136744,1,0
0.033592962867059324,0.231,0.1266,1.3146463845029963,1.5889698657473372,1.0849519176945293,1.95527701926375,2.335928028534329,1.6331913695206492,0.2735677203439898,0.6705318812322596,0,0
-0.0066616844014717545,0.2216,0.116,0.9648849780784094,1.1837715375858804,0.7832156099187304,1.4949656804956606,1.811104331846396,1.2293198253990938,-0.03574637844841494,0.4021032503889588,1,0
-0.01377673819655408,0.2108,0.1154,0.9463294546206135,1.1660590484890603,0.764427119980526,1.4397777359038584,1.751615506862074,1.1782836828663956,-0.05516450986061689,0.3644887516079468,1,0
0.004946532220292151,0.2264,0.1172,0.978370516963229,1.1980530560315192,0.7959361552694227,1.5674624532316939,1.8930770447489478,1.293456826805545,-0.02186682899286194,0.44945803995683825,1,0
-0.0033817147718916375,0.2284,0.1138,0.8027987048708295,0.9917626439862363,0.646811234072104,1.346670815030204,1.6360889287851106,1.10376779204883,-0.2196512753262908,0.29763548376817767,0,0
0.01629072418706706,0.2204,0.1118,0.9654357196397352,1.189462455700742,0.7802579510164042,1.5046005634515804,1.8282504258913643,1.2333269666936029,-0.03517575660623022,0.4085274566298774,1,0
0.020488932744451287,0.2242,0.1204,0.9284274622212337,1.1364767395099344,0.7553380486599977,1.426349454700974,1.724179631907897,1.1754913534845715,-0.07426302485859648,0.35511835136755227,1,0
0.007060095477520757,0.2154,0.1108,0.8783364762936158,1.0867450871807143,0.7063167455462327,1.3510404062693904,1.6503085965155966,1.1007465926654747,-0.12972552835828402,0.30087496694635096,1,0
-0.011362989981746261,0.2188,0.1196,0.8931419305197125,1.097069826341389,0.7236408867601674,1.2645715163021831,1.5370294930782924,1.0355937111525348,-0.11300977398254786,0.23473334250936662,1,0
0.008695312432948181,0.2282,0.1146,1.0643956874605391,1.3036630962142945,0.8659215427068206,1.6991247560314169,2.050973268338156,1.4033409872560092,0.062407208497761914,0.5301132690884294,1,0
-0.015130640917725294,0.2194,0.1196,0.8728332015522217,1.071696846711751,0.7076152074678773,1.3243150339843999,1.6070397037007766,1.0865766097395895,-0.13601080491155787,0.280895370287159,1,0
0.007199557596013186,0.217,0.117,1.0514332402378472,1.288314547938842,0.8547375171416621,1.5821282386530482,1.9146470399395878,1.302623183166219,0.05015422411921753,0.4587709271556683,1,0
-0.007666456945115035,0.2174,0.1164,1.1304891631764074,1.3828655046849097,0.9206791007554967,1.621588642923361,1.961754779561528,1.335698773080872,0.12265042682210317,0.48340631250715205,1,0
0.004057862185445201,0.2244,0.1212,1.0080372371923416,1.2309294930894403,0.8224224688982719,1.5483986691844809,1.8667189854834854,1.2800344796088645,0.008005110625919656,0.4372212802431262,1,0
0.006569604717214571,0.2214,0.1222,0.9445981471816107,1.1555288557228218,0.7691500253594532,1.5168797362847228,1.8297809494575137,1.2530686859159552,-0.05699568300668226,0.4166554198900455,1,0
-0.0357244831409798,0.2262,0.1144,1.0193879944279651,1.2499108970568558,0.8279949413763443,1.4817068703841918,1.795494483114918,1.2181497799999506,0.01920244175808836,0.39319471404719947,1,0
0.00577732650705034,0.2202,0.1112,1.3219017015575143,1.6158401039961041,1.0779826185640813,1.8844380595742232,2.2784510073506814,1.5540336617308157,0.279071382808315,0.6336296648241566,0,0
-0.027017345324436372,0.2112,0.12,0.9248559339782318,1.1371597891110994,0.7488659843892447,1.4648409548968264,1.7755814145637785,1.2035617502742197,-0.07811730065010337,0.38174667336526136,1,0
0.009653958177436155,0.2252,0.1154,1.1351410480227768,1.388027190826498,0.9252539308385601,1.7955941640975692,2.1650242581028696,1.4849397529372501,0.12675691459802346,0.5853359778076213,1,0
0.01220190632268206,0.2226,0.1194,0.9201239919612089,1.1282476290833183,0.7472519352217435,1.4192413565858348,1.7175772044630648,1.1681488140791552,-0.08324684414935407,0.3501224729221528,1,0
-0.028035824097060975,0.2218,0.1084,1.050563866311651,1.2929027781478926,0.8500165627260948,1.5329723428724693,1.865739609210359,1.2545563500189418,0.049327035563097095,0.42720855854785234,1,0
-0.004452898913827917,0.2182,0.1154,0.9343117531128661,1.1500055780928924,0.755768567137676,1.4681624169170042,1.781705929439722,1.2049289597114279,-0.06794511367028479,0.38401156229920874,1,0
-0.009364959556548093,0.2232,0.1114,0.9895824293081025,1.2174776709247515,0.8010561977934222,1.5455803555959398,1.8759826585897592,1.2685794548259466,-0.010472213408998605,0.43539947450658983,1,0
-0.02095601060810252,0.2088,0.112,0.9545285721732514,1.1794069002075416,0.7688952255177323,1.481842948334641,1.8064921896720023,1.2101483231778054,-0.046537702085986246,0.39328654847473987,1,0
3.054615031162585e-4,0.2202,0.12,0.9021976963298797,1.1073442132097926,0.7318128522802557,1.3499248761970641,1.6363982387949358,1.1089134379196095,-0.10292160740294394,0.3000489436405378,1,0
-0.02640841492545953,0.2224,0.1136,0.9736721512009446,1.1970311954605322,0.7886271741458004,1.5067170337031632,1.8275844845884015,1.2374261970895806,-0.026680632411943093,0.4099331340662807,1,0
0.004870418891670475,0.2188,0.1166,0.930739407914594,1.1435279501906543,0.7540816519160672,1.3550281349313342,1.646710785688864,1.1101266227503577,-0.07177594645566189,0.3038222179030623,1,0
0.0010170692058213764,0.2212,0.1276,0.9566043788295272,1.1665186734651996,0.7815687468706446,1.553411713999667,1.8669032170851068,1.2883782794608498,-0.04436537025370637,0.4404536178528372,1,0
0.005661335516051502,0.2282,0.1216,1.1245039875287797,1.3678034047191447,0.9214149367914765,1.6446802362245094,1.9779469075766078,1.3634822491867968,0.11734203845699295,0.49754598004821476,1,0
-0.01217316224625827,0.2176,0.1192,0.9892812740133478,1.2119407341470434,0.8043633769760932,1.5744034297820737,1.902582935524456,1.298207800258923,-0.010776585353942781,0.45387642578278403,1,0
-0.013986075882747074,0.2254,0.118,0.8084932266445787,0.9952465522968796,0.6533630283151276,1.1374630991688925,1.3864932168426367,0.9284099461110742,-0.21258297768148013,0.12880043102568733,0,1
0.01599272044759851,0.2184,0.1222,1.1585739829024146,1.4100372683999698,0.9486965800912205,1.6671842850718253,2.0078278158566585,1.379951283430965,0.14718992379422674,0.5111361465918824,1,0
0.004610878142048744,0.2106,0.1244,0.8948926171230798,1.0981129364866402,0.7259492808843381,1.3648580289202414,1.6535633045061413,1.121737412225584,-0.1110515487736291,0.31105041511066456,1,0
-0.001449702162154816,0.225,0.1162,0.9528728085682453,1.1690946555564583,0.7733995110632327,1.4431699633329393,1.7484025349755252,1.186615633868581,-0.0482738484866596,0.36684205756317145,1,0
0.0023691276690685752,0.227,0.117,0.905442214167686,1.111009375647536,0.7347053960557545,1.368188419563663,1.6583740817457076,1.1242083574189221,-0.09933182018571146,0.31348754331512635,1,0
-0.010188642777961601,0.2198,0.1218,1.2543891732847854,1.5251859491723792,1.028458906085404,1.8495387715708749,2.2223455701735584,1.5351172288805264,0.22664873958567605,0.6149362953422727,0,0
-0.014431007848466864,0.2202,0.1184,0.8481319378952904,1.0445579030028413,0.6855338424471845,1.4055844625810447,1.7036267437970898,1.1549693653197894,-0.1647190681519852,0.34045320388902106,1,0
0.03099787711046207,0.2234,0.1152,1.101306643099885,1.3478781569172003,0.8965314923081471,1.6441849147022727,1.9873297143505009,1.3557793293473006,0.09649733222349233,0.49724476883811564,1,0
-0.010378194628552457,0.2272,0.1218,0.9729537471651368,1.1882709312361364,0.7935568143376738,1.452694378551235,1.752419530970963,1.199937186605925,-0.027418734241396826,0.3734200242335621,1,0
-0.0036456037988161823,0.224,0.1218,1.0707099489390866,1.3048049206884558,0.8755566857119985,1.642375658044186,1.9767128485759204,1.3603640300822488,0.06832193213395439,0.4961437656459906,1,0
-0.0038332892809690967,0.2174,0.1102,1.1930996413918669,1.4643677960991843,0.9685702696114107,1.7875136275438872,2.1664883290954577,1.4700213016496377,0.17655466133119327,0.5808256193577407,1,0
-0.01044191408531399,0.2244,0.1192,1.0664613928333735,1.3046593614328974,0.8686852812393304,1.6654981523069141,2.0069235815699606,1.3778703583247867,0.0643460583990941,0.5101242692585557,1,0
-0.015498888661927581,0.2198,0.107,0.8997072356361931,1.1142481046610098,0.7229949800130526,1.4434879868083346,1.7625938917520942,1.176915346966394,-0.10568586231487388,0.3670623978197414,1,0
-0.0323989670130496,0.2052,0.1144,1.0193109254366428,1.2560833017462176,0.8234524506757047,1.5493864884571358,1.8849950182030568,1.2681733254418996,0.01912683570306171,0.43785903867753534,1,0
-0.003641103085012945,0.2162,0.1194,1.1307089690746017,1.3805256756704387,0.9227568927145878,1.6777521306180225,2.024698526133514,1.385689173692401,0.12284484224793576,0.5174548799812122,1,0
-0.018320765539272896,0.2258,0.1152,1.0491519543225372,1.2843373894880339,0.8537830077857085,1.5572640232318375,1.883780248068905,1.2828299659446003,0.04798217528434582,0.44293045023717,1,0
0.021553418637982286,0.2304,0.116,0.9677758091528179,1.185513140520764,0.7869191509006661,1.4377086818741374,1.7400468770990518,1.1834663948426893,-0.0327548206443291,0.3630506531526237,1,0
-5.571552950278659e-4,0.213,0.1258,1.1676589775389234,1.4206404841102729,0.9564520096904149,1.729228764347432,2.078970505427848,1.433947060797677,0.15500087048895295,0.5476755081556577,1,0
-0.0012193777267013545,0.2162,0.126,0.9327977666695823,1.1399362342904384,0.7601400187861048,1.429883599183882,1.7257784263115936,1.1802073097341619,-0.06956685761092123,0.35759304178661305,1,0
-0.008561132022307901,0.213,0.1132,0.9838986286850019,1.2123923909949095,0.7948742429801636,1.475489001939646,1.7954340622295617,1.2073934739233527,-0.01623240686583322,0.38898946158768,1,0
0.005738862560075471,0.2242,0.1192,1.032053727041412,1.261807451485729,0.8409939545447492,1.5923628651730983,1.9208842879048824,1.3156580848736723,0.03155072679087926,0.46521899183511956,1,0
-0.023351830106553857,0.2216,0.1176,1.0064749303971952,1.232450639276079,0.8186558539608876,1.5208110936365444,1.8396366175092973,1.252643450640947,0.006454058084770091,0.4192438067713056,1,0
-0.012576930049045237,0.2192,0.1144,0.8883005358061145,1.0948710040707765,0.7173620010278439,1.3773932977390384,1.6754202694569278,1.127425710310858,-0.11844515202517719,0.3201927982381836,1,0
-0.001941317551137406,0.2264,0.1184,0.9571375066180917,1.1717636354075038,0.7786114405143564,1.4292535361422127,1.728924035285073,1.177044418250727,-0.043808212774518795,0.35715230528322284,1,0
0.026455282938477615,0.2276,0.1294,1.0898386524729997,1.3204596932593653,0.896653253729999,1.643007211356535,1.9674452128263575,1.3682403849477698,0.08602966003010443,0.49652822818520365,1,0
0.008697809358707209,0.2174,0.1088,1.1643229887588875,1.4313322785882456,0.9435935055755373,1.8070682465629317,2.191809753194044,1.4850099500696619,0.1521397925699266,0.5917057787789902,1,0
0.004720980121608964,0.225,0.1178,0.9865090670052257,1.208624781734363,0.8020835294265444,1.539982195797623,1.8605521518594859,1.2701961888843076,-0.013582762476833342,0.43177085518833225,1,0
-0.007655140657959807,0.21560000000000001,0.109,1.0775225281060465,1.326484926486379,0.871656723750516,1.6176446780426388,1.9679512476844463,1.3245615175332315,0.07466445053223333,0.48097118885976686,1,0
0.007128157602380542,0.2258,0.1152,0.9357833886285651,1.148891514320797,0.7588716968336704,1.3850841331635235,1.680793999710603,1.1367236925922992,-0.06637125169222108,0.32576088376078327,1,0
-7.360024670468014e-4,0.2238,0.1092,0.9972199405850724,1.2279364688847345,0.8062422124600743,1.4203922824089663,1.73061790773499,1.160781858369515,-0.0027839309571793796,0.35093308867930484,1,0
0.008165808786850548,0.2202,0.1206,1.0774307997941164,1.316390980790142,0.8788154995733364,1.7286899990045999,2.081391483272668,1.4314377838676922,0.07457931800449089,0.5473638956603604,1,0
-0.025193964672391017,0.2128,0.1182,1.2316651791283326,1.5036091555306286,1.0054169706899907,1.7961540887940433,2.1674403555861836,1.4838398394759271,0.20836705798707653,0.5856477617421212,0,0
-0.001016730251971823,0.2226,0.112,1.0296728687968142,1.265409395689265,0.8345652211228587,1.5850339910247888,1.9220641856282934,1.302357169983354,0.029241148685105956,0.4606058525408009,1,0
-0.029504465529830878,0.2224,0.1112,1.2345254728434043,1.5112002602970338,1.005337882356863,1.909835969879379,2.3075470353715604,1.5762677076260303,0.21068666372825132,0.6470173587263666,0,0
-0.002661055187105335,0.227,0.1176,0.9643590121273775,1.1811476330375164,0.7841699659398417,1.452735697428819,1.7572336439643608,1.1965305953568592,-0.036291634483144715,0.3734484667542949,1,0
-0.006280828339421324,0.2204,0.1128,0.9603081851730626,1.1827374744650043,0.7763708337684211,1.4987614983635935,1.8200698740526695,1.2292986375889037,-0.04050101981620707,0.40463909929919406,1,0
0.014237035335682801,0.2262,0.114,1.1277992116882722,1.3798628152462036,0.9186590334468471,1.720590284552161,2.0779649004162093,1.4203080229304166,0.12026813340885277,0.5426674206427089,1,0
0.001578046804413835,0.2216,0.1122,1.0019649982288563,1.2322286384200067,0.811435981755488,1.5447154289060232,1.874596066118565,1.268070727236754,0.0019630701452107487,0.4348397049745994,1,0
0.009970125260737336,0.2242,0.1286,0.8697352154035778,1.0619832094672659,0.7092846878122089,1.3114173147604826,1.5810849277313745,1.0834993600323155,-0.13956646376823212,0.27110847202427535,1,0
0.013176415927078246,0.2256,0.1082,1.0515432049624782,1.2937838826315478,0.8512672432904627,1.6091531013853333,1.9545769477318342,1.3199969829467746,0.05025880420139789,0.47570801661295425,1,0
0.010127094156910148,0.2224,0.1236,1.041585804688749,1.2690040955694808,0.8517782863409921,1.5494327692142218,1.8660564807752587,1.2822337374355728,0.0407443640082839,0.43788890860749324,1,0
-0.018674909026384877,0.2268,0.1202,0.9035262603112924,1.106653977012288,0.7345445171724624,1.3525838305966609,1.6366346854147091,1.113374345967193,-0.10145010427949354,0.30201671177456313,1,0
0.02560062081612464,0.2214,0.1254,0.8485126485825657,1.0388970706942768,0.6899215103389331,1.2637788016026923,1.5293398508656602,1.0398429772461955,-0.16427028742713656,0.23410628167855368,1,0
0.017058204680748014,0.2216,0.1218,1.0257834611459484,1.2531302737596155,0.8365166954944429,1.580276035590912,1.9046872637625993,1.306751227777317,0.02545667295940262,0.45759953784974466,1,0
-0.018567869666878834,0.2222,0.1124,0.9259412216544028,1.1419321706940362,0.7476366279206463,1.5341807575208033,1.8616314400819245,1.2595337194311225,-0.07694452188581682,0.427996530110605,1,0
-0.02424433672440646,0.213,0.1152,1.079432918947107,1.3239138047525505,0.8766702272694079,1.6510168554301987,2.000087734169695,1.3579630666526306,0.07643582818697574,0.5013913741107099,1,0
-0.009735559415421705,0.228,0.1146,1.1080965136445442,1.3550807038957926,0.9028948427758581,1.6541030341639593,1.9979077217215595,1.3651067311340637,0.10264369070895575,0.5032588885935739,1,0
-0.008858265254937906,0.2182,0.1164,1.0124388502454784,1.2418732155317564,0.821955681559107,1.5216658773432339,1.8435726714743763,1.251193806275865,0.012362123355436044,0.41980570665573064,1,0
0.01326817961975347,0.226,0.1132,1.0389920178264884,1.2732794035171362,0.8444526466047826,1.508592339760578,1.8287908997007472,1.239814835755556,0.03825102953367025,0.4111769907104478,1,0
0.007182022818461354,0.2186,0.1214,0.9507698380073437,1.1641380895809552,0.77331571936548,1.4624979218027663,1.7679322637236772,1.2052370568522082,-0.05048326675133285,0.3801458791333034,1,0
0.011204203134359918,0.2192,0.1166,0.8469672835769014,1.043650770034751,0.6838777493480788,1.2449973308262177,1.5169508797531412,1.0168469011128598,-0.1660932113135195,0.21913338599968815,1,0
-0.01530564404297421,0.2204,0.1154,1.0197024617100376,1.2511276020648385,0.8277876195159399,1.5645463931068393,1.8944112912661515,1.2874239822084939,0.019510880536386766,0.44759593731886804,1,0
-2.449083106830025e-4,0.2358,0.1138,1.1162845403718538,1.364265708041714,0.9103347419162181,1.6970660282841068,2.0466542238664913,1.4031373714368802,0.11000579595210554,0.5289008943249228,1,0
0.008811667630472067,0.2212,0.1184,1.003551003133725,1.2282356787623094,0.8167757014270268,1.5525186301628213,1.8761966307664018,1.2801330258622288,0.0035447132080628947,0.43987853485837297,1,0
-6.568884319957102e-5,0.2206,0.125,1.0856875178619005,1.3211601990092752,0.8891072180776434,1.6267897093555743,1.9561236472048007,1.3486681979496795,0.08221344333216134,0.4866085693335894,1,0
-0.014015494559568017,0.214,0.119,0.8650011104193347,1.0652941852386988,0.6989402199950013,1.3301102084853687,1.6168341508385515,1.0892673227890777,-0.14502448832930748,0.2852618023235039,1,0
-0.013239560675819795,0.2238,0.104,1.052494447185805,1.2994943854800982,0.8488120382447258,1.5816623998441637,1.928951549043896,1.291811390980216,0.051163010727517895,0.4584764457152199,1,0
0.0012161189226074945,0.2198,0.1172,1.1445923111008711,1.3988111115870756,0.9334178417722596,1.799658117565505,2.169681978634763,1.4883469040240267,0.13504851342781657,0.5875967121764117,1,0
0.030796875829830647,0.2216,0.119,1.0274731473383778,1.2570294167637543,0.8366134555320256,1.5652637026301695,1.8903150538587352,1.2916106464901564,0.027102533069506406,0.4480543098807474,1,0
-0.003947394466609293,0.2162,0.1254,1.1569016494545594,1.4074437128983532,0.9478320264480218,1.7608306766960018,2.1151050883401905,1.4616520652000864,0.14574543980547958,0.5657856731001625,1,0
5.797025570191117e-4,0.2146,0.1102,0.9514510837443064,1.1756345242236659,0.7662079713092421,1.3696432017915174,1.6734035312387863,1.1156798149346567,-0.04976700318983175,0.3145502692719928,1,0
-0.01835456010387783,0.2176,0.111,0.9379380269307696,1.1570842938817176,0.7568390195744983,1.4586280659508952,1.776204723124997,1.1927243788541675,-0.06407140152877107,0.3774963130878642,1,0
-0.0015823501402232349,0.2128,0.1214,0.9522258905966042,1.1677729989500276,0.7729666501054738,1.3951750256995783,1.6913343724299328,1.1460211510089042,-0.048952992298777934,0.33301987385438264,1,0
-0.004722575078898334,0.2266,0.1172,0.9249347745977737,1.1339365392274054,0.7514264316816868,1.4504164257512064,1.755124649337735,1.1941048792838018,-0.07803205790428991,0.37185070537452497,1,0
0.016961911437998762,0.226,0.1212,1.0808572310992173,1.3183364038696075,0.8830784420814146,1.6631549117238562,2.001049720403017,1.3781612472767972,0.07775445879635103,0.5087163478410601,1,0
0.017130621393630655,0.2276,0.1106,1.032820079751537,1.2675229552518368,0.8383804673430829,1.610962786011534,1.9525080749792647,1.3245740108062167,0.0322930024135255,0.47683200399726267,1,0
-0.011758459249918292,0.2146,0.1152,1.314154385044902,1.6041384206633273,1.0731566031487123,1.901777779139652,2.2955252784638525,1.5710016870967356,0.27319340558454647,0.6427891219344569,0,0
0.014407463084838763,0.2222,0.1136,1.1149856265201925,1.3653175870436827,0.9070682515757478,1.6001178879505098,1.9379297445108212,1.3165203878700897,0.108841513815712,0.47007730650056856,1,0
-0.023582370394543865,0.213,0.1192,0.9131569209475734,1.123190258690484,0.7389981772140536,1.3769580425586965,1.6722044910273979,1.128882164827994,-0.09084753917161092,0.3198767490997916,1,0
0.009686510926491287,0.2248,0.1146,1.0664285581129578,1.3061689673321746,0.8673796308723979,1.6114555763407306,1.9488970940477777,1.3279215954618613,0.06431526944966544,0.4771378552416543,1,0
0.022994247794782534,0.2234,0.119,0.9715581856767941,1.1897746321773168,0.7902428224912108,1.488786317261183,1.7995283185532258,1.2271988689310074,-0.02885411934177306,0.39796123585578264,1,0
-0.018389825245108713,0.2184,0.1154,0.9356925922136022,1.1519074094817627,0.756757524009172,1.4955226608272065,1.8138819342642225,1.2282043072189275,-0.06646828357076358,0.4024757516492312,1,0
-0.006764027541156817,0.2202,0.1144,1.0609457621722476,1.3001538587804116,0.86236902158716,1.588432688126883,1.9239622351942502,1.306694153592763,0.05916073878914488,0.4627477993422841,1,0
-0.0011139148550335077,0.2194,0.1166,0.952629347835334,1.1705643467489542,0.771762755774489,1.3769942958813746,1.6723290780639741,1.1289700714856012,-0.048529382948709815,0.31990307731337336,1,0
