mean_U,p_exposure,p_outcome,OR_exposure_Uyes,ub_OR_exposure_Uyes,lb_OR_exposure_Uyes,OR_exposure_Uno,ub_OR_exposure_Uno,lb_OR_exposure_Uno,covg_OR_exposure_Uyes,covg_OR_exposure_Uno
0.00842157880509726,0.2166,0.122,1.0448268395041995,1.2772210022145065,0.8515014808860184,1.6466594711628704,1.9847256865547922,1.3617016849721606,1,0
-0.007911300052560317,0.2152,0.1184,0.997129296193051,1.2223763732822597,0.809812306194038,1.426021576126506,1.7298685332819215,1.170668014297554,1,0
0.024146078839158727,0.2198,0.1156,1.0464213669001579,1.2835863476889766,0.8496860091118705,1.5515103619996753,1.8790467753179103,1.2763452576295933,1,0
0.009086001230307828,0.2222,0.1146,0.9711837121341736,1.1927342816441455,0.7874670063032946,1.4881155861116941,1.8044779565953235,1.2224802983053706,1,0
-0.008247719563283708,0.2154,0.1162,0.9829269367534813,1.2076227413379477,0.7967830530398158,1.5861142501135133,1.9210818348491487,1.3047247221778526,1,0
0.003346166064687707,0.2202,0.1184,0.8462405257824045,1.0409250787459559,0.6847002614790063,1.29803435725968,1.5770572252749397,1.0635800539893059,1,0
-0.014646355164119728,0.214,0.114,1.012674923857,1.2460973313519055,0.8194642938531451,1.5556021968845957,1.8885390801002706,1.2763458617314876,1,0
0.013463050009703732,0.2086,0.123,1.0764361473613555,1.3162852343254774,0.8769526704210008,1.673088150988552,2.0183955576698236,1.382146973609369,1,0
0.007329937964283987,0.2196,0.1156,1.117468556728198,1.367466980252237,0.9100002814529764,1.7756961791623251,2.143687935582431,1.4663809951803746,1,0
-0.011408497170818217,0.2132,0.1138,1.0975920355923303,1.3464581315243258,0.8911893152142663,1.648284614894925,1.9986408455105489,1.3543790303755827,1,0
-0.026777775343710352,0.222,0.1174,1.1020131312939578,1.346084676543309,0.8989969485546092,1.6719179893919847,2.017786643336024,1.3808940248541488,1,0
-0.003746492597344973,0.2268,0.107,0.854460316817258,1.0581317636613337,0.6866352530329546,1.3782863223258368,1.682403516194637,1.1241114902660032,1,0
0.0012709797008037158,0.2292,0.1164,0.9694266710152138,1.18750482666289,0.7885070738444657,1.585135773301854,1.9137637747338727,1.308626004319839,1,0
-0.016628346722650202,0.2218,0.1142,1.013437069681627,1.2445215518269443,0.821992218059942,1.622130399934262,1.9633019108239125,1.3356085357363017,1,0
-0.005565156404948293,0.2184,0.1192,0.8615892409233693,1.0596333428469058,0.6972209333215393,1.2874316189749957,1.5644982450890719,1.054600453567339,1,0
0.009886060131122866,0.2294,0.1204,1.0455134678969253,1.2746868792749864,0.8544662355870288,1.5558234840411442,1.874363314021665,1.2872387848298672,1,0
-0.031222883100774704,0.2158,0.1072,1.083164995101548,1.3360342135378973,0.8743595272965534,1.6079657501273728,1.9590036510778621,1.3146040817714053,1,0
-0.012018753774798862,0.2324,0.121,0.9748872755080914,1.1894309589966754,0.7961836668344204,1.5270098914678643,1.8386364981475412,1.2641140146733825,1,0
0.03667601613527066,0.2162,0.1232,1.0065891477200597,1.2294968582180805,0.8209412190739057,1.5666145805293077,1.8893771692659698,1.2944747390684248,1,0
0.0081755765987909,0.214,0.1224,1.0405238183525591,1.2710923139833756,0.848536556656991,1.592501059266898,1.9217308543773202,1.3150702654446713,1,0
-0.008713798389736774,0.2254,0.1112,1.1123704657762163,1.3628453420863051,0.9046517041994194,1.6848077415003657,2.0399199108378077,1.3869521250992045,1,0
-0.004596481128071877,0.2162,0.1138,0.9365771578838588,1.1535076321547169,0.756991464857153,1.4463261170205226,1.7587879226305485,1.1843389692762856,1,0
0.033592962867059324,0.231,0.1266,1.3146463845029963,1.5889698657473372,1.0849519176945293,1.95527701926375,2.335928028534329,1.6331913695206492,0,0
-0.0066616844014717545,0.2216,0.116,0.9648849780784094,1.1837715375858804,0.7832156099187304,1.4949656804956606,1.811104331846396,1.2293198253990938,1,0
-0.01377673819655408,0.2108,0.1154,0.9463294546206135,1.1660590484890603,0.764427119980526,1.4397777359038584,1.751615506862074,1.1782836828663956,1,0
0.004946532220292151,0.2264,0.1172,0.9783705169632289,1.1980530560315221,0.7959361552694226,1.5674624532316939,1.8930770447489478,1.293456826805545,1,0
-0.0033817147718916375,0.2284,0.1138,0.8027987048708295,0.9917626439862363,0.646811234072104,1.346670815030204,1.6360889287851106,1.10376779204883,0,0
0.01629072418706706,0.2204,0.1118,0.9654357196397352,1.189462455700742,0.7802579510164042,1.5046005634515804,1.8282504258913643,1.2333269666936029,1,0
0.020488932744451287,0.2242,0.1204,0.9284274622212332,1.136476739509934,0.7553380486599971,1.426349454700974,1.724179631907897,1.1754913534845715,1,0
0.007060095477520757,0.2154,0.1108,0.8783364762936158,1.0867450871807143,0.7063167455462327,1.3510404062693904,1.6503085965155966,1.1007465926654747,1,0
-0.011362989981746261,0.2188,0.1196,0.8931419305197125,1.097069826341389,0.7236408867601674,1.2645715163021831,1.5370294930782924,1.0355937111525348,1,0
0.008695312432948181,0.2282,0.1146,1.0643956874605391,1.3036630962142945,0.8659215427068206,1.6991247560314169,2.050973268338156,1.4033409872560092,1,0
-0.015130640917725294,0.2194,0.1196,0.8728332015522217,1.071696846711751,0.7076152074678773,1.3243150339843994,1.6070397037007598,1.086576609739603,1,0
0.007199557596013186,0.217,0.117,1.0514332402378468,1.2883145479388416,0.8547375171416618,1.5821282386530482,1.9146470399395878,1.302623183166219,1,0
-0.007666456945115035,0.2174,0.1164,1.1304891631764074,1.3828655046849097,0.9206791007554967,1.621588642923361,1.961754779561528,1.335698773080872,1,0
0.004057862185445201,0.2244,0.1212,1.0080372371923416,1.2309294930894403,0.8224224688982719,1.5483986691844809,1.8667189854834854,1.2800344796088645,1,0
0.006569604717214571,0.2214,0.1222,0.9445981471816107,1.1555288557228218,0.7691500253594532,1.5168797362847228,1.8297809494575137,1.2530686859159552,1,0
-0.0357244831409798,0.2262,0.1144,1.0193879944279651,1.2499108970568558,0.8279949413763443,1.4817068703841918,1.795494483114918,1.2181497799999506,1,0
0.00577732650705034,0.2202,0.1112,1.3219017015575145,1.6158401039961043,1.0779826185640813,1.8844380595742232,2.2784510073506814,1.5540336617308157,0,0
-0.027017345324436372,0.2112,0.12,0.9248559339782318,1.1371597891110994,0.7488659843892447,1.4648409548968264,1.7755814145637785,1.2035617502742197,1,0
0.009653958177436155,0.2252,0.1154,1.1351410480227768,1.388027190826498,0.9252539308385601,1.7955941640975692,2.1650242581028696,1.4849397529372501,1,0
0.01220190632268206,0.2226,0.1194,0.9201239919612089,1.1282476290833183,0.7472519352217435,1.4192413565858348,1.7175772044630648,1.1681488140791552,1,0
-0.028035824097060975,0.2218,0.1084,1.050563866311651,1.2929027781478926,0.8500165627260948,1.5329723428724693,1.865739609210359,1.2545563500189418,1,0
-0.004452898913827917,0.2182,0.1154,0.9343117531128661,1.1500055780928924,0.755768567137676,1.4681624169170042,1.781705929439722,1.2049289597114279,1,0
-0.009364959556548093,0.2232,0.1114,0.9895824293081025,1.2174776709247515,0.8010561977934222,1.5455803555959398,1.8759826585897592,1.2685794548259466,1,0
-0.02095601060810252,0.2088,0.112,0.9545285721732514,1.1794069002075416,0.7688952255177323,1.481842948334641,1.8064921896720023,1.2101483231778054,1,0
3.054615031162585e-4,0.2202,0.12,0.9021976963298797,1.1073442132097926,0.7318128522802557,1.3499248761970641,1.6363982387949358,1.1089134379196095,1,0
-0.02640841492545953,0.2224,0.1136,0.9736721512009446,1.1970311954605322,0.7886271741458004,1.5067170337031632,1.8275844845884015,1.2374261970895806,1,0
0.004870418891670475,0.2188,0.1166,0.930739407914594,1.1435279501906543,0.7540816519160672,1.3550281349313342,1.646710785688864,1.1101266227503577,1,0
0.0010170692058213764,0.2212,0.1276,0.9566043788295272,1.1665186734651996,0.7815687468706446,1.553411713999667,1.8669032170851068,1.2883782794608498,1,0
0.005661335516051502,0.2282,0.1216,1.1245039875287797,1.3678034047191447,0.9214149367914765,1.6446802362245094,1.9779469075766078,1.3634822491867968,1,0
-0.01217316224625827,0.2176,0.1192,0.9892812740133478,1.2119407341470434,0.8043633769760932,1.5744034297820737,1.902582935524456,1.298207800258923,1,0
-0.013986075882747074,0.2254,0.118,0.8084932266445787,0.9952465522968796,0.6533630283151276,1.1374630991688925,1.3864932168426367,0.9284099461110742,0,1
0.01599272044759851,0.2184,0.1222,1.1585739829024146,1.4100372683999698,0.9486965800912205,1.6671842850718253,2.0078278158566585,1.379951283430965,1,0
0.004610878142048744,0.2106,0.1244,0.8948926171230798,1.0981129364866402,0.7259492808843381,1.3648580289202414,1.6535633045061413,1.121737412225584,1,0
-0.001449702162154816,0.225,0.1162,0.9528728085682453,1.1690946555564583,0.7733995110632327,1.4431699633329393,1.7484025349755252,1.186615633868581,1,0
0.0023691276690685752,0.227,0.117,0.905442214167686,1.111009375647536,0.7347053960557545,1.368188419563663,1.6583740817457076,1.1242083574189221,1,0
-0.010188642777961601,0.2198,0.1218,1.254389173284785,1.5251859491723785,1.0284589060854032,1.8495387715708749,2.2223455701735584,1.5351172288805264,0,0
-0.014431007848466864,0.2202,0.1184,0.8481319378952904,1.0445579030028413,0.6855338424471845,1.4055844625810447,1.7036267437970898,1.1549693653197894,1,0
0.03099787711046207,0.2234,0.1152,1.1013066430998852,1.3478781569172007,0.8965314923081473,1.6441849147022727,1.9873297143505009,1.3557793293473006,1,0
-0.010378194628552457,0.2272,0.1218,0.9729537471651368,1.1882709312361364,0.7935568143376738,1.452694378551235,1.752419530970963,1.199937186605925,1,0
-0.0036456037988161823,0.224,0.1218,1.0707099489390866,1.3048049206884427,0.8755566857119985,1.642375658044186,1.9767128485759204,1.3603640300822488,1,0
-0.0038332892809690967,0.2174,0.1102,1.1930996413918669,1.4643677960991843,0.9685702696114107,1.7875136275438872,2.1664883290954577,1.4700213016496377,1,0
-0.01044191408531399,0.2244,0.1192,1.0664613928333737,1.3046593614328974,0.8686852812393305,1.6654981523069141,2.0069235815699606,1.3778703583247867,1,0
-0.015498888661927581,0.2198,0.107,0.8997072356361931,1.1142481046610098,0.7229949800130526,1.4434879868083346,1.7625938917520942,1.176915346966394,1,0
-0.0323989670130496,0.2052,0.1144,1.0193109254366428,1.2560833017462176,0.8234524506757047,1.5493864884571358,1.8849950182030568,1.2681733254418996,1,0
-0.003641103085012945,0.2162,0.1194,1.1307089690746017,1.3805256756704387,0.9227568927145878,1.6777521306180225,2.024698526133514,1.385689173692401,1,0
-0.018320765539272896,0.2258,0.1152,1.0491519543225372,1.2843373894880339,0.8537830077857085,1.5572640232318375,1.883780248068905,1.2828299659446003,1,0
0.021553418637982286,0.2304,0.116,0.9677758091528179,1.185513140520764,0.7869191509006661,1.4377086818741374,1.7400468770990518,1.1834663948426893,1,0
-5.571552950278659e-4,0.213,0.1258,1.1676589775389234,1.4206404841102729,0.9564520096904149,1.729228764347432,2.078970505427848,1.433947060797677,1,0
-0.0012193777267013545,0.2162,0.126,0.9327977666695824,1.1399362342904387,0.7601400187861049,1.4298835991838883,1.7257784263116263,1.1802073097341372,1,0
-0.008561132022307901,0.213,0.1132,0.9838986286850019,1.2123923909949095,0.7948742429801636,1.475489001939646,1.7954340622295617,1.2073934739233527,1,0
0.005738862560075471,0.2242,0.1192,1.032053727041412,1.261807451485729,0.8409939545447492,1.5923628651730983,1.9208842879048824,1.3156580848736723,1,0
-0.023351830106553857,0.2216,0.1176,1.0064749303971952,1.232450639276079,0.8186558539608876,1.5208110936365444,1.8396366175092973,1.252643450640947,1,0
-0.012576930049045237,0.2192,0.1144,0.8883005358061145,1.0948710040707765,0.7173620010278439,1.3773932977390384,1.6754202694569278,1.127425710310858,1,0
-0.001941317551137406,0.2264,0.1184,0.9571375066180917,1.1717636354075038,0.7786114405143564,1.4292535361422125,1.7289240352850177,1.1770444182507533,1,0
0.026455282938477615,0.2276,0.1294,1.0898386524729997,1.3204596932593653,0.896653253729999,1.643007211356535,1.9674452128263575,1.3682403849477698,1,0
0.008697809358707209,0.2174,0.1088,1.1643229887588875,1.4313322785882456,0.9435935055755373,1.8070682465629317,2.191809753194044,1.4850099500696619,1,0
0.004720980121608964,0.225,0.1178,0.9865090670052257,1.208624781734363,0.8020835294265444,1.539982195797623,1.8605521518594859,1.2701961888843076,1,0
-0.007655140657959807,0.21560000000000001,0.109,1.0775225281060468,1.3264849264863794,0.8716567237505161,1.6176446780426388,1.9679512476844463,1.3245615175332315,1,0
0.007128157602380542,0.2258,0.1152,0.9357833886285651,1.148891514320797,0.7588716968336704,1.3850841331635235,1.680793999710603,1.1367236925922992,1,0
-7.360024670468014e-4,0.2238,0.1092,0.9972199405850724,1.2279364688847345,0.8062422124600743,1.4203922824089663,1.73061790773499,1.160781858369515,1,0
0.00816580878685055,0.2202,0.1206,1.0774307997941164,1.316390980790142,0.8788154995733364,1.7286899990045999,2.081391483272668,1.4314377838676922,1,0
-0.025193964672391017,0.2128,0.1182,1.2316651791283326,1.5036091555306286,1.0054169706899907,1.7961540887940433,2.1674403555862263,1.4838398394759271,0,0
-0.001016730251971823,0.2226,0.112,1.0296728687968142,1.265409395689265,0.8345652211228587,1.5850339910247888,1.9220641856282934,1.302357169983354,1,0
-0.029504465529830878,0.2224,0.1112,1.2345254728434043,1.5112002602970338,1.005337882356863,1.909835969879379,2.3075470353715604,1.5762677076260303,0,0
-0.002661055187105335,0.227,0.1176,0.9643590121273775,1.1811476330375164,0.7841699659398417,1.452735697428819,1.7572336439643608,1.1965305953568592,1,0
-0.006280828339421324,0.2204,0.1128,0.9603081851730626,1.1827374744650043,0.7763708337684211,1.4987614983635935,1.8200698740526695,1.2292986375889037,1,0
0.014237035335682801,0.2262,0.114,1.1277992116882722,1.3798628152462036,0.9186590334468471,1.720590284552161,2.0779649004162093,1.4203080229304166,1,0
0.001578046804413835,0.2216,0.1122,1.0019649982288563,1.2322286384200067,0.811435981755488,1.5447154289060232,1.874596066118565,1.268070727236754,1,0
0.009970125260737336,0.2242,0.1286,0.8697352154035778,1.0619832094672659,0.709284687812209,1.3114173147604826,1.5810849277313745,1.0834993600323155,1,0
0.013176415927078246,0.2256,0.1082,1.0515432049624782,1.2937838826315478,0.8512672432904627,1.6091531013853333,1.9545769477318342,1.3199969829467746,1,0
0.010127094156910148,0.2224,0.1236,1.041585804688749,1.2690040955694808,0.8517782863409921,1.5494327692142218,1.8660564807752587,1.2822337374355728,1,0
-0.018674909026384877,0.2268,0.1202,0.9035262603112924,1.106653977012288,0.7345445171724624,1.3525838305966609,1.6366346854147091,1.113374345967193,1,0
0.02560062081612464,0.2214,0.1254,0.8485126485825657,1.0388970706942768,0.6899215103389331,1.2637788016026923,1.5293398508656602,1.0398429772461955,1,0
0.017058204680748014,0.2216,0.1218,1.0257834611459484,1.2531302737596155,0.8365166954944429,1.580276035590912,1.9046872637625993,1.306751227777317,1,0
-0.018567869666878834,0.2222,0.1124,0.9259412216544028,1.1419321706940362,0.7476366279206463,1.5341807575208033,1.8616314400819245,1.2595337194311225,1,0
-0.02424433672440646,0.213,0.1152,1.079432918947107,1.3239138047525505,0.8766702272694079,1.6510168554301987,2.000087734169695,1.3579630666526306,1,0
-0.009735559415421704,0.228,0.1146,1.1080965136445442,1.3550807038957926,0.9028948427758581,1.6541030341639593,1.9979077217215595,1.3651067311340637,1,0
-0.008858265254937906,0.2182,0.1164,1.0124388502454784,1.2418732155317564,0.821955681559107,1.5216658773432339,1.8435726714743763,1.251193806275865,1,0
0.01326817961975347,0.226,0.1132,1.0389920178264884,1.2732794035171362,0.8444526466047826,1.508592339760578,1.8287908997007472,1.239814835755556,1,0
0.007182022818461354,0.2186,0.1214,0.9507698380073437,1.1641380895809552,0.77331571936548,1.4624979218027663,1.7679322637236772,1.2052370568522082,1,0
0.011204203134359918,0.2192,0.1166,0.8469672835769014,1.043650770034751,0.6838777493480788,1.2449973308262177,1.5169508797531412,1.0168469011128598,1,0
-0.01530564404297421,0.2204,0.1154,1.0197024617100376,1.2511276020648385,0.8277876195159399,1.5645463931068393,1.8944112912661515,1.2874239822084939,1,0
-2.449083106830025e-4,0.2358,0.1138,1.1162845403718538,1.364265708041714,0.9103347419162181,1.6970660282841068,2.0466542238664913,1.4031373714368802,1,0
0.008811667630472067,0.2212,0.1184,1.003551003133725,1.2282356787623094,0.8167757014270268,1.5525186301628213,1.8761966307664018,1.2801330258622288,1,0
-6.568884319957102e-5,0.2206,0.125,1.0856875178619005,1.3211601990092752,0.8891072180776434,1.6267897093555743,1.9561236472048007,1.3486681979496795,1,0
-0.014015494559568017,0.214,0.119,0.8650011104193347,1.0652941852386988,0.6989402199950013,1.3301102084853687,1.6168341508385515,1.0892673227890795,1,0
-0.013239560675819795,0.2238,0.104,1.052494447185805,1.2994943854800982,0.8488120382447258,1.5816623998441637,1.928951549043896,1.291811390980216,1,0
0.0012161189226074945,0.2198,0.1172,1.1445923111008711,1.3988111115870756,0.9334178417722596,1.799658117565505,2.169681978634763,1.4883469040240267,1,0
0.030796875829830647,0.2216,0.119,1.0274731473383778,1.2570294167637543,0.8366134555320256,1.5652637026301695,1.8903150538587352,1.2916106464901564,1,0
-0.003947394466609293,0.2162,0.1254,1.1569016494545594,1.4074437128983532,0.9478320264480218,1.7608306766960018,2.1151050883401905,1.4616520652000864,1,0
5.797025570191117e-4,0.2146,0.1102,0.9514510837443065,1.1756345242236659,0.7662079713092422,1.3696432017915174,1.6734035312387863,1.1156798149346567,1,0
-0.01835456010387783,0.2176,0.111,0.9379380269307696,1.1570842938817176,0.7568390195744983,1.4586280659508952,1.776204723124997,1.1927243788541675,1,0
-0.0015823501402232349,0.2128,0.1214,0.9522258905966042,1.1677729989500276,0.7729666501054738,1.3951750256995783,1.6913343724299328,1.1460211510089042,1,0
-0.004722575078898334,0.2266,0.1172,0.924934774597774,1.1339365392274057,0.751426431681687,1.4504164257512064,1.755124649337735,1.1941048792838018,1,0
0.016961911437998762,0.226,0.1212,1.0808572310992173,1.3183364038696075,0.8830784420814146,1.6631549117238562,2.001049720403017,1.3781612472767972,1,0
0.017130621393630655,0.2276,0.1106,1.032820079751537,1.2675229552518368,0.8383804673430829,1.610962786011534,1.9525080749792647,1.3245740108062167,1,0
-0.011758459249918292,0.2146,0.1152,1.314154385044902,1.6041384206633273,1.0731566031487123,1.901777779139652,2.2955252784638525,1.5710016870967356,0,0
0.014407463084838763,0.2222,0.1136,1.1149856265201925,1.3653175870436827,0.9070682515757478,1.6001178879505098,1.9379297445108212,1.3165203878700897,1,0
-0.023582370394543865,0.213,0.1192,0.9131569209475734,1.123190258690484,0.7389981772140536,1.3769580425586965,1.6722044910273985,1.128882164827994,1,0
0.009686510926491287,0.2248,0.1146,1.0664285581129578,1.3061689673321746,0.8673796308723979,1.6114555763407306,1.9488970940477777,1.3279215954618613,1,0
0.022994247794782534,0.2234,0.119,0.9715581856767941,1.1897746321773168,0.7902428224912108,1.488786317261183,1.7995283185532258,1.2271988689310074,1,0
-0.018389825245108713,0.2184,0.1154,0.9356925922136022,1.1519074094817627,0.756757524009172,1.4955226608272065,1.8138819342642225,1.2282043072189275,1,0
-0.006764027541156817,0.2202,0.1144,1.0609457621722476,1.3001538587804116,0.86236902158716,1.588432688126883,1.9239622351942502,1.306694153592763,1,0
-0.0011139148550335077,0.2194,0.1166,0.952629347835334,1.1705643467489542,0.771762755774489,1.3769942958813746,1.6723290780639741,1.1289700714856012,1,0
-6.329007881046161e-4,0.2196,0.1176,0.9348508980980236,1.1479554052255447,0.7578878109798894,1.3845326077638374,1.6799946392933363,1.1362460381192425,1,0
-0.02680447567539493,0.223,0.1176,1.020877146890359,1.2505556666185889,0.8303428022653424,1.6715452453175277,2.0166613619741014,1.3810938591613227,1,0
-0.010970542200336999,0.2168,0.1072,0.9993371125523919,1.2347867151836842,0.8051366359289075,1.515956019226764,1.8495129696190982,1.2372761994620796,1,0
0.007753001766339528,0.2276,0.117,0.8590136440690905,1.0553760938553445,0.6959896689632382,1.2969698395958178,1.5743071557544368,1.0638792105244363,1,0
0.03437419388409626,0.227,0.1164,1.0010085956520793,1.2253789035616314,0.8145929579489912,1.5488073214901534,1.8718291116072097,1.2771011249560484,1,0
-0.01394893193253082,0.221,0.117,0.989971618813739,1.2138452207546366,0.8040773281985296,1.4954200937279634,1.8106961157187746,1.2303710387726001,1,0
0.0046155211324168995,0.215,0.1142,1.0828383124720216,1.3292465285882846,0.8786263335607488,1.6347264612209071,1.9812388062602984,1.3439296351088716,1,0
-0.006044656518476867,0.2168,0.1116,0.9965585161160097,1.2270727480848058,0.8057377757606127,1.4694415708387412,1.7885734085901523,1.2021519580076767,1,0
0.007849354383407553,0.2216,0.1186,0.922034911037612,1.1310726333497934,0.7484243347147543,1.4161405706709156,1.7152362357472586,1.1645523351492622,1,0
0.0023673584764838146,0.2166,0.1226,0.9737847218765991,1.1918545427549203,0.7923505627785787,1.4881655537068692,1.7976568199440188,1.227364459956649,1,0
-0.001568692964152552,0.218,0.1168,0.8506337046932996,1.0499231469888666,0.6858608583138602,1.318041235968717,1.6032669601095513,1.0786256004749406,1,0
0.0142244827844959,0.2286,0.1094,1.085329134654705,1.3310126794883046,0.881597952020248,1.565624964043095,1.9001251302708664,1.2853548462616522,1,0
0.018075875430956994,0.2162,0.1112,0.7454986531883097,0.9281929359366039,0.59521935398765,1.1595096273217187,1.4232445403295928,0.9392669915866957,0,1
-0.01388873663601939,0.2116,0.1184,1.3119604324900045,1.600770292934694,1.0718039633197378,1.892409221784067,2.2813202603141027,1.5652331672706963,0,0
0.0031252071088145434,0.2188,0.1218,0.9084784953492072,1.1138840322473982,0.7377020625596057,1.384880573739736,1.6761751875241617,1.1395752845014082,1,0
0.015799139517736354,0.2164,0.118,0.9999230183245725,1.2264262866887703,0.8118371313766408,1.5080029407562536,1.8263477471288148,1.2403666154778459,1,0
-0.019509921575913684,0.2254,0.114,0.9442570459841144,1.160698170979672,0.7649360757422191,1.4399410643709463,1.7470480477007466,1.1821252502753679,1,0
-0.003587591708625393,0.2328,0.1182,1.1328906891666275,1.3795536308151393,0.9273090541271756,1.671002155127335,2.0112916057745824,1.3842624427087822,1,0
-0.0055975264705373775,0.2142,0.1152,0.9764569396922742,1.2016142268582264,0.790132446453223,1.5588694893350015,1.8907645712907577,1.2802871641677847,1,0
0.011920854191745912,0.2214,0.1096,1.080155921349605,1.3275885405833527,0.8752755653332639,1.5575129219040607,1.893302111281171,1.2763461596193995,1,0
-3.974199420103025e-4,0.221,0.1208,0.9988654595401657,1.2218579338268598,0.8134297617440805,1.520289743245656,1.835540630314082,1.2546975792656052,1,0
0.008751488137404052,0.215,0.119,1.1390327962391762,1.3926370932185659,0.9283311099927345,1.7656314317412871,2.1293347957989393,1.4595096475057914,1,0
0.03900020412139543,0.231,0.1178,1.1221954382896222,1.3674458320217964,0.9178984191196249,1.6697449642227358,2.0110132841588504,1.3822870551032715,1,0
-0.010316160788611617,0.213,0.116,0.9420042621266551,1.1597338848292096,0.7616758594159526,1.4501585822620613,1.7621081757085981,1.1883838294924467,1,0
0.004840754569471738,0.2258,0.1196,0.9985922057166104,1.2207475487900783,0.8137043876154867,1.5236082517356964,1.838827544875679,1.2580608143492922,1,0
-0.0036391180815213333,0.2102,0.1148,0.857847504545879,1.0621138392321796,0.6894395056283837,1.4131130373749663,1.72116358796703,1.154950339130314,1,0
-0.00811543699076862,0.2244,0.1158,0.936101452980605,1.1499058036692817,0.7589043728665538,1.4855009187123063,1.7990100460397631,1.2220183587205864,1,0
-0.011772380550317374,0.215,0.115,0.9145721409738166,1.1275113910584598,0.7386111099993322,1.5391657956603546,1.8673972440787676,1.2636845183647947,1,0
0.006659069350921982,0.2062,0.1182,1.1396613681886374,1.3956574032410125,0.9269473979263355,1.6639768627285891,2.014821267590539,1.3691977052780804,1,0
0.008367475017302702,0.2354,0.1164,1.01050063796913,1.2349084441776614,0.8237264713398108,1.4520409301297263,1.7545683875900475,1.19743667184595,1,0
0.007801562913658201,0.2306,0.1152,1.07006711450065,1.308357054797857,0.8721689826338778,1.6580939459852206,2.0007842278328605,1.3698677185211092,1,0
0.014758224718508432,0.226,0.1202,0.9384706645780819,1.1482600788328525,0.7639374420460902,1.4400922645240781,1.739831171562862,1.187582491825911,1,0
-0.010849752989676196,0.2178,0.121,1.007563389622863,1.2324262770385706,0.8204810176789898,1.5499847305618142,1.8716291824097162,1.2790523471965216,1,0
-0.0038314605023611697,0.2006,0.1208,0.9919306380675117,1.219506342842351,0.8031852780412325,1.503722240792907,1.8256878949538207,1.233271752075595,1,0
0.025424474796135327,0.2232,0.1162,0.918849052665235,1.1293996585991357,0.7443661633869887,1.4322693055658429,1.7363031049862998,1.1767912861983092,1,0
0.014918066058254787,0.221,0.1208,0.9585714768744794,1.1733081171668527,0.78007600530159,1.5490894742415218,1.8694182646526392,1.2791910065072427,1,0
